"(2) ⲁⲙⲟⲛⲓ , ⲙⲟⲛⲓ , ⲙⲁⲛⲟⲩ⸗ , ⲙⲁⲛⲟⲩⲟⲩ⸗ ,
   ⲙⲉⲛⲛⲏⲧ⸗"	"(173a); (I) (vi.) To pasture,
   feed; (vt.) To feed, tend cattle;
   ⲙⲁ ⲙⲙⲟⲛⲓ : (m.) Place of pasture;
   ⲣⲉϥⲁⲙⲟⲛⲓ : (m.) Shepherd;
   ⲙⲁⲛⲓ ⲛ– : Herd of;
   ⲙⲁⲛⲓ , ⲙⲁⲛ– : (pl.) ⲙⲁⲛⲏⲟⲩ , ⲙⲉⲛⲉⲩ , &
   sg as (pl.): (m.) Herdsman, pastor;
   (II) (vi.) To be made fast, come to land, come into port (of ship);
   ⲙⲟⲛⲓ ⲉϧⲟⲩⲛ– : (vi.) To come in to
   shore, lie in port; (vt.) To bring into shore
   or port;
   ⲙⲁ ⲙⲙⲟⲛⲓ : (m.) Harbor."
"-
   ⲁⲙⲣⲉ , (pl.) ⲁⲙⲣⲏⲟⲩ & sg as (pl.)"	"(8b); (m.)
   Baker;
   ⲙⲁⲛⲁⲙⲣⲉ : (m.) Bakery;
   ⲙⲉⲧⲁⲙⲣⲉ : (f.) Art or process of baking."
"-
   ⲁⲙⲣⲉ"	"(9a); (f.) Cleansed, winowed
   (wheat)."
ⲁⲙⲟⲩ	"(7b); vb (imperat.) Come, come you (m);
   ⲁⲙⲏ : vb (imperat.) Come you (f);
   ⲁⲙⲱⲓⲛⲓ : vb (imperat.) Come you (pl)."
ⲁⲙⲱⲓⲛⲓ (v.) ⲁⲙⲟⲩ	Come you (pl).
ⲁⲙϣⲉ (v.) ϣⲉ	Carpenter.
(1) ⲁⲛ–	(10b); (m.) (lit.) The great one of.
(2) ⲁⲛ– , (pl.) anan-	"(10b); Prfx in collective
   numerals."
"-
   ⲁⲛ"	(10b); (neg.) (part.) following (subj.) and predicate; not.
"-
   ⲁⲛ"	(56b); (interrog.) (part.), precedes (subj.)
ⲁⲛⲁ (v.) ⲱⲛⲓ	Stone.
ⲁⲛⲁⲃⲁⲑⲙⲟⲥ	"(Gk); (m.) Flight of steps,
   stair."
ⲁⲛⲁⲃⲁⲧⲏⲥ	(Gk); (m.) Horseman, rider (cavalry).
ⲁⲛⲅⲕⲁⲍⲓⲛ	"(Gk); (v.) (w/ er-) To force,
   constrain."
ⲁⲛⲁⲅⲕⲉⲟⲛ	(Gk); Unknown.
ⲁⲛⲁⲅⲕⲏ	"(Gk); (f.) Force, constraint,
   necessity, distress, violence, suffering,
   compulsion by force."
ⲁⲛⲁⲅⲛⲱⲥⲙⲁ	(Gk); (m.) A passage read aloud, lecture, reading.
ⲁⲛⲁⲅⲛⲱⲥⲧⲏⲥ	(Gk); (m.) Reader.
ⲁⲛⲁⲑⲉⲙⲁ	"(m.) An accursed thing, curse,
   excommunication, a person devoted to
   the devil."
ⲁⲛⲁⲑⲏⲙⲁ	(Gk); (m.) A votive offering (set up in a temple).
ⲁⲛⲁⲓ	"(11a); (vi.) To be pleasing, pleasant,
   grow better;
   ---: (m.) Beauty;
   ⲣⲁⲛⲁ : (vi.) To be pleased; (vt.) To please;
   ⲣⲁⲛⲁϥ : (m.) That which pleases; ⲙⲉⲧⲣⲁⲛⲁϥ : (f.) Act of pleasing; ⲣⲉϥⲣⲁⲛⲁ⸗ : (f.) One who pleases; ⲙⲉⲧⲣⲉϥⲣⲁⲛⲁ⸗ : (f.) Act of pleasing; ϫⲓⲛⲣⲁⲛⲁϥ : (fm.) Meaning as last;
   ⲓⲛⲓ : (adj.) Pleasant, always with ⲥⲧⲟⲓ =
   perfume."
ⲁⲛⲁⲓⲱ	(218b); (f.) Peg, stake (for tent ropes or ship hawsers).
ⲁⲛⲁⲕⲗⲏⲧⲟⲛ	(Gk); Unknown.
ⲁⲛⲁⲗⲏⲙⲫⲓⲥ = ⲛⲁⲗⲏⲫⲓⲥ	Ascension.
ⲁⲛⲁⲗⲏⲫⲓⲥ	"(Gk); (f.) Feast of ascension,
   ascension."
ⲁⲛⲁⲗⲩⲙⲫⲓⲥ = ⲁⲛⲁⲗⲏⲫⲓⲥ	Ascension.
ⲁⲛⲁⲙⲏⲓ	(524a); (m.) Precious stone, jewel.
ⲁⲛⲁⲛ– (v.) ⲁⲛ–	prfx in collective numerals.
ⲁⲛⲁⲛⲧⲱⲣⲓ (v.) ⲁⲛⲧⲱⲣⲓ	Minor.
"-
   ⲁⲛⲁⲡⲁⲓ"	(12a); (f.) Hen.
(2) ⲁⲛⲁⲡⲁⲓ = ⲓⲁ	(12a); (m.) Valley.
ⲁⲛⲁⲡⲁⲩⲥⲓⲥ	(Gk); (f.) Repose, rest, ease.
"ⲁⲛⲁⲣⲟⲩϩⲓ (v.) ⲣⲟⲩϩⲓ - Evening
   ⲁⲛⲁⲣⲭⲓⲁ , –ⲁⲥ"	"(Gk); (f.) Anarchy, law-
   lessness."
ⲁⲛⲁⲣⲭⲓⲁⲥ (v.) ⲁⲛⲁⲣⲭⲓⲁ	Anarchy.
ⲁⲛⲁⲣⲭⲟⲛ (v.) ⲁⲛⲁⲣⲭⲟⲥ	"Without begin-
   ning."
ⲁⲛⲁⲣⲭⲟⲥ , –ⲟⲛ	(Gk); (adj.) Without head or chief, without beginning.
ⲁⲛⲁⲣⲭⲱⲥ = ⲁⲛⲁⲣⲭⲟⲥ	"Without begin-
   ning."
ⲁⲛⲁⲥⲧⲁⲥⲓⲥ	(Gk); (f.) Resurrection, awa- kening, standing up; feast of resurrection.
ⲁⲛⲁⲥⲧⲣⲟⲫⲏ	(Gk); Unknown.
ⲁⲛⲁⲧⲟⲗⲏ , –ⲏⲥ	"(Gk); (f.) The rising of the
   sun or moon; east."
ⲁⲛⲁⲧⲟⲗⲏⲥ (v.) ⲁⲛⲁⲧⲟⲗⲏ	East.
ⲁⲛⲁⲩϣ (v.) ⲁⲛⲁϣ	Oath.
ⲁⲛⲁⲫⲟⲣⲁ , –ⲁⲥ	"(Gk); (f.) Offering, sacri-
   fice; liturgy."
ⲁⲛⲁⲫⲟⲣⲁⲥ (v.) ⲁⲛⲁⲫⲟⲣⲁ	Liturgy.
ⲁⲛⲁⲭⲱⲣⲓⲛ	"(Gk); (w/ ⲉⲣ -) (vb.) Act of re-
   tirement."
ⲁⲛⲁⲭⲱⲣⲓⲧⲏⲥ , –ⲧⲟⲩ	(m.) Anchorite.
ⲁⲛⲁⲭⲱⲣⲓⲧⲟⲩ (v.) ⲁⲛⲁⲭⲱⲣⲓⲧⲏⲥ	"Ancho-
   rite."
ⲁⲛⲁϣ , (pl.) ⲁⲛⲁⲩϣ & sg as (pl.)	"(12b); (m.)
   Oath;
   ⲙⲉⲧⲣⲉϥϯⲁⲛⲁϣ : (f.) A swearing."
ⲁⲛⲁϩⲱⲣ (v.) ⲁϩⲟ	Storehouses.
ⲁⲛⲇⲣⲟ , –ⲱ	(Gk); (m.) Man, human.
ⲁⲛⲇⲣⲱ (v.) ⲁⲛⲇⲣⲟ	Man.
ⲁⲛⲉⲥⲑⲏⲧⲟⲥ	(Gk); Unknown.
ⲁⲛⲉⲗⲑⲱⲛ	(Gk?); (vb.) To rise, walk.
ⲁⲛⲉⲙⲣⲟ = ⲉⲙⲃⲣⲱ	Harbor.
ⲁⲛⲍⲏⲃ	(12a); (f.) School.
ⲁⲛⲑⲁϣ	(12b); (m.) Sneeze.
ⲁⲛⲑⲉⲙⲓⲥ	(Gk); (f.) A herb like camomile.
ⲁⲛⲑⲉⲣⲁ (v.) ϩⲁⲑⲏⲣ	Hammer.
ⲁⲛⲑⲏⲣ (v.) ϩⲁⲑⲏⲣ	Hammer.
ⲁⲛⲑⲓⲙⲟⲥ	"(Gk?); (m.) 1st month of the arabic
   year."
ⲁⲛⲧⲓ	(Gk); (prep.) Opposite, against, in place of, for the sake of.
ⲁⲛⲧⲓⲅⲣⲁⲙⲙⲁ	(Gk); (f.) Duplicate letter.
ⲁⲛⲧⲓⲅⲣⲁⲫⲉⲩⲥ	"(Gk); (m.) Checking- or
   copying-clerk, a public officer."
"ⲁⲛⲑⲣⲟⲡⲟⲥ ,
   –ⲟⲩ"	"(Gk); (m.) Man, human,
   ⲁⲛⲧⲓⲅⲣⲁⲫⲏ ,
   –ⲟⲛ : (Gk); (f.) Written reply,
   body."
ⲁⲛⲑⲣⲟⲡⲟⲩ (v.) ⲁⲛⲑⲣⲟⲡⲟⲥ	Human.
ⲁⲛⲑⲩⲡⲁⲧⲟⲥ , –ⲟⲩ	(Gk); (m.) Proconsul.
ⲁⲛⲑⲩⲡⲁⲧⲟⲩ (v.) ⲁⲛⲑⲩⲡⲁⲧⲟⲥ	Proconsul.
ⲁⲛⲑⲟⲩⲥ	(11b); (m.) A species of `lizard'.
ⲁⲛⲓⲕⲁⲙ	"(12b); (m.) A kind of `vitriol',
   metallic sulfate."
ⲁⲛⲓⲥⲟⲛ , –ⲟⲩ	(Gk); (m.) Dill, anise.
ⲁⲛⲓⲥⲟⲩ (v.) ⲁⲛⲓⲥⲟⲛ	Anise.
ⲁⲛⲓⲥⲧⲏ	"(Gk); (vb.) To raise up, set up, wake
   up; to raise from the dead."
ⲁⲛⲓⲟⲩⲓ (v.) ⲓⲛⲓ	Bring.
ⲁⲛⲕⲉⲫⲁⲗⲟⲥ	(Gk); (m.) Head, brain.
ⲁⲛⲕⲟⲕⲓ , ⲁⲛⲕⲟⲩⲕⲓ , ⲉⲛⲕⲟⲕⲓ	"(12a); (m.) 3rd
   (ring) finger."
ⲁⲛⲕⲟⲩⲕⲓ (v.) ⲁⲛⲕⲟⲕⲓ	Ring finger.
ⲁⲛⲛⲟⲛⲛⲁ = ⲁⲛⲛⲱⲛⲛⲁ	Unknown.
ⲁⲛⲛⲟϣⲉⲣ	(12a); (m.) Wild endive, chicory.
ⲁⲛⲛⲱⲛⲛⲁ	(Gk); Unknown.
ⲁⲛⲟⲏⲧⲟⲛ (v.) ⲁⲛⲟⲏⲧⲟⲥ	Silly.
ⲁⲛⲟⲏⲧⲟⲥ , –ⲟⲛ	"(Gk); (adj.) Unheard of,
   senseless, silly, not thought on."
ⲁⲛⲟⲏⲧⲱⲥ	(Gk); (adv.) In foolishness, in thoughtlessness.
ⲁⲛⲟⲕ	(11b); (pers.) (pron.) `I'.
ⲁⲛⲟⲙ	(12a); (m.) Skin.
ⲁⲛⲟⲙⲓⲁ	"(Gk); (f.) Iniquity, sin, lawlessness;
   ⲉⲣⲁⲛⲟⲙⲓⲛ : (vb.) To transgress, sin."
ⲁⲛⲟⲙⲟⲛ (v.) ⲁⲛⲟⲙⲟⲥ	"Lawless.
   plea, transcribing."
ⲁⲛⲧⲓⲅⲣⲁⲫⲟⲛ (v.) ⲁⲛⲧⲓⲅⲣⲁⲫⲏ	Plea.
ⲁⲛⲧⲓⲇⲓⲕⲟⲥ	"(Gk); (m.) Opponent or adver-
   sary in a suit."
ⲁⲛⲧⲓⲕⲩⲙⲉⲛⲟⲥ	(Gk); Unknown.
ⲁⲛⲧⲓⲗⲉⲅⲓⲛ	"(Gk); (vb.) (w/ ⲉⲣ– ) To speak
   against, gainsay, contradict."
ⲁⲛⲧⲓⲗⲟⲅⲓⲁ	(Gk); (f.) Contradiction, contro- versy.
ⲁⲛⲧⲓⲗⲟⲅⲟⲥ	"(Gk); (m.) Contradictory, re-
   verse."
ⲁⲛⲧⲓⲟⲛ (v.) ⲁⲛⲧⲓⲟⲥ	Opposite.
ⲁⲛⲧⲓⲟⲥ , –ⲟⲛ	"(Gk); (adj.) Set against, face to
   face, opposite, contrary."
ⲁⲛⲧⲗⲏⲙⲁ	(Gk); (m.) Bucket for drawing water.
ⲁⲛⲧⲟⲗⲓ	(12a); (m.) Fish-eating bird.
ⲁⲛⲧⲱⲣⲓ	(12a); (m.) One of mature age; ⲁⲧⲁⲛⲧⲱⲣⲓ , ⲁⲛⲁⲛⲧⲱⲣⲓ : (m.) Minor, underage.
ⲁⲛⲱⲛⲛⲁ = ⲁⲛⲛⲱⲛⲛⲁ	Unknown.
ⲁⲛϣⲓⲣⲓ , ⲁⲛϭⲓⲣⲓ	"(12b); (m.) Species of bean,
   phaseolus."
ⲁⲛϫⲱϫ (v.) (1) ϫⲱϫ	Head.
ⲁⲛϭⲓⲣⲓ (v.) ⲁⲛϣⲓⲣⲓ	Bean.
"-
   ⲁⲝⲓⲁ"	"(Gk); (f.) Worth, value, amount,
   reputation, dignity."
	ⲁⲝⲓⲁ (v.) ⲁⲝⲓⲟⲥ - Worthy.
ⲁⲝⲓⲟⲓⲛ	(Gk); Unknown.
ⲁⲛⲟⲙⲟⲥ , –ⲟⲛ	(Gk); (adj.) Without law, lawless, impious.
ⲁⲛⲟⲛ	(11b); (pl.) of ⲁⲛⲟⲕ , `we'.
ⲁⲝⲓⲟⲥ , –ⲓⲁ	"(Gk); (adj.) Worthy, goodly,
   estimable, deserving."
ⲁⲝⲓⲱⲙⲁ , –ⲁⲧⲟⲥ	"(Gk); (m.) Honor,
   ⲁⲛⲟⲛⲓ : (12a); (vi.) To live luxuriously or wantonly."
ⲁⲛⲟⲥⲓⲟⲥ	(Gk); (adj.) Unholy, profane.
ⲁⲛⲣⲟ (v.) ⲣⲟ ( ϩⲁⲛⲣⲟ )	"Porch.
   reputation."
ⲁⲝⲓⲱⲙⲁⲧⲓⲕⲟⲥ	(Gk); (adj) Honorable, esteemed.
ⲁⲝⲓⲱⲙⲁⲧⲟⲥ (v.) ⲁⲝⲓⲱⲙⲁ	Honor.
ⲁⲡⲁ	(13a); (m.) Apa (title of reverence).
ⲁⲡⲟⲇⲉⲝⲓⲥ (v.) ⲁⲡⲟⲇⲉⲓⲝⲓⲥ	Proof.
ⲁⲡⲁⲑⲏⲥ	"(Gk); (adj.) Not suffering, without
   ⲁⲡⲟⲇⲏⲙⲟⲛ ,
   –ⲟⲥ : (Gk); (adj.) Away from
   passion or feeling, apathetic."
ⲁⲡⲁⲛⲧⲁⲛ	(Gk); (v.) (w/ ⲉⲣ– ) To meet, encounter, face.
ⲁⲡⲁⲛⲧⲏⲙⲁ	(Gk); (f.) Meeting, chance.
ⲁⲡⲁⲝ	"(Gk); (adv.) Once for all, once, once
   one's country; (m.) traveler, tourist."
ⲁⲡⲟⲇⲏⲙⲟⲥ (v.) ⲁⲡⲟⲇⲏⲙⲟⲛ	Abroad.
ⲁⲡⲟⲑⲏⲕⲏ , –ⲏⲥ	"(f.) Magazine storehouse,
   refuge."
ⲁⲡⲟⲑⲏⲕⲏⲥ (v.) ⲁⲡⲟⲑⲏⲕⲏ	"Refuge.
   only."
ⲁⲡⲁⲝ ⲁⲡⲗⲱⲥ	(Gk); (adv.) In general.
"ⲁⲡⲟⲕⲁⲗⲩⲙⲫⲓⲥ
   calypse.
   = ⲁⲡⲟⲕⲁⲗⲩⲫⲓⲥ
   - Apo-
   ⲁⲡⲁⲣⲭⲏ"	"(Gk); (f.) Beginning of a sacrifice,
   primal offering, first fruits."
ⲁⲡⲁⲥ	"(17a); (adj.) Old; ⲙⲉⲧⲁⲡⲁⲥ : (f.) Oldness; ⲉⲣⲁⲡⲁⲥ : (vb.) To become old;
   ϫⲓⲛⲉⲣⲁⲡⲁⲥ : (m.) The process of growing
   old, aging."
ⲁⲡⲁⲧⲏ , –ⲏⲥ	(Gk); Trick, fraud, guile, treachery, Deceit.
ⲁⲡⲁⲧⲏⲥ (v.) ⲁⲡⲁⲧⲏ	Deceit.
ⲁⲡⲉⲓⲣⲟⲥ (v.) ⲁⲡⲓⲣⲟⲥ	Ignorant.
ⲁⲡⲉⲗⲡⲓⲍⲓⲛ	"(Gk); (v.) (w/ ⲉⲣ– ) To be
   despaired."
ⲁⲡⲉⲣⲁⲛⲧⲟⲛ (v.) ⲁⲡⲉⲣⲁⲛⲧⲟⲥ	Infinite.
ⲁⲡⲟⲕⲁⲗⲩⲫⲓⲥ	"(Gk); (f.) Disclosing (of
   hidden springs), uncovering (of the
   head), revelation ((esp.) of divine mys- teries), manifestation; biblical book of Apocalypse."
ⲁⲡⲟⲕⲣⲓⲥⲓⲥ	(Gk); Unknown.
ⲁⲡⲟⲗⲁⲃⲓⲛ = ⲁⲡⲟⲗⲁⲩⲓⲛ	Pleasure.
ⲁⲡⲟⲗⲁⲩⲓⲛ , –ⲁⲩⲥⲓⲥ	"(Gk); (f.) Act of
   enjoying, pleasure."
ⲁⲡⲟⲗⲁⲩⲥⲓⲥ (v.) ⲁⲡⲟⲗⲁⲩⲓⲛ	Pleasure.
ⲁⲡⲟⲗⲉⲩⲑⲉⲣⲟⲥ	(Gk?); (m.) Slave, bondman.
ⲁⲡⲟⲗⲗⲉ	(Gk?); (mf.) Youth.
ⲁⲡⲟⲗⲗⲱⲛ	"(Gk); (m.) The god ""Apollo""."
ⲁⲡⲟⲗⲟⲅⲓⲁ	(Gk); (f.) Apology.
"ⲁⲡⲉⲣⲁⲛⲧⲟⲥ ,
   –ⲟⲛ"	"(Gk); (adj.) Boundless,
   ⲁⲡⲟⲙⲉⲣⲟⲥ : (Gk); vb (w/ ⲉⲣ– ) To divide
   infinite, countless, unlimited, endless."
ⲁⲡⲉⲣⲁⲧⲟⲛ , –ⲣⲉⲧⲟⲛ	(Gk); Unknown.
ⲁⲡⲉⲣⲉⲧⲟⲛ (v.) ⲁⲡⲉⲣⲁⲧⲟⲛ	Unknown.
ⲁⲡⲓⲟⲥ , –ⲟⲩ	(Gk); (f.) Pear tree.
ⲁⲡⲓⲟⲩ (v.) ⲁⲡⲓⲟⲥ	Pear tree.
ⲁⲡⲓⲣⲟⲥ , ⲁⲡⲉⲓⲣⲟⲥ	"(Gk); (adj.) Inexperienced,
   ignorant."
ⲁⲡⲓⲥⲧⲟⲥ	"(Gk); (adj.) Not to be trusted, disloyal, faithless, disobedient, unbelie-
   ving, suspicious.
   off, separate."
ⲁⲡⲟⲛⲓⲁ = ⲁⲡⲟⲛⲟⲓⲁ	Unknown.
ⲁⲡⲟⲛⲟⲓⲁ	(Gk); Unknown.
ⲁⲡⲟⲣⲓⲛ	(Gk); Unknown.
ⲁⲡⲟⲥⲧⲁⲧⲏⲥ	"(Gk); (m.) Apostate; deserter,
   rebel, seceder."
ⲁⲡⲟⲥⲧⲟⲗⲓⲕⲏ (v.) ⲁⲡⲟⲥⲧⲟⲗⲓⲕⲟⲥ	Aposto- lic.
ⲁⲡⲟⲥⲧⲟⲗⲓⲕⲟⲛ (v.) ⲁⲡⲟⲥⲧⲟⲗⲓⲕⲟⲥ	"Aposto-
   lic."
ⲁⲡⲗⲱⲥ	"(Gk); (adv.) Singly, in one way,
   simply, absolutely, plainly, frankly,
   ⲁⲡⲟⲥⲧⲟⲗⲓⲕⲟⲥ , –ⲏ ,
   tolic."
–ⲟⲛ	"(Gk); (adj.) Apos-
   generally."
ⲁⲡⲟⲅⲣⲁⲫⲏ	(Gk); Unknown.
ⲁⲡⲟⲇⲁⲍⲉⲥⲑⲉ	"(Gk); (v.) (w/ ⲉⲣ– ) To bid
   farewell."
ⲁⲡⲟⲇⲉⲓⲝⲓⲥ , –ⲇⲉⲝⲓⲥ	"(Gk); (f.) Demonstra- tion, showing forth, making known,
   exhibition, publication, proof."
ⲁⲡⲟⲥⲧⲟⲗⲟⲥ	"(Gk); (m.) Apostle, messenger,
   messenger from God, ambassador,
   envoy."
ⲁⲡⲟⲥⲩⲛⲁⲅⲱⲅⲟⲥ	(Gk); (m.) One expelled from the synagogue.
ⲁⲡⲣⲟⲕⲣⲏⲥⲓⲥ = ⲁⲡⲟⲕⲣⲓⲥⲓⲥ	Unknown.
ⲁⲡⲩⲗⲏ	(Gk); Unknown.
ⲁⲡⲟⲩⲛ (v.) (2) ⲁⲡⲟⲩⲥ	Lame.
"ⲁⲣⲓⲑⲙⲟⲥ ,
   –ⲟⲩ"	"(Gk); (m.) Number, arith-
   (1) ⲁⲡⲟⲩⲥ : (14b); (m.) Bald (from ring-
   worm).
   metic; Numbers (biblical book)."
ⲁⲣⲓⲑⲙⲟⲩ (v.) ⲁⲣⲓⲑⲙⲟⲥ	Number.
"(2) ⲁⲡⲟⲩⲥ ,
   –ⲟⲩⲛ"	"(Gk); (m.) Lame, without
   ⲁⲣⲓⲕⲓ : (15a); (m.) Blame, fault;
   foot or feet."
ⲁⲡⲟⲫⲁⲥⲓⲥ	(Gk); (f.) Sentence, decision, assertion, judgement.
ⲁⲡⲩⲣⲟⲥ	"(Gk); (m.) Without fire, cold,
   cheerless, brand-new, unsmelted."
ⲁⲧⲁⲣⲓⲕⲓ	"(adj.) Blameless;
   ϫⲉⲙⲁⲣⲓⲕⲓ : (vb.) To blame, find fault;
   ---: (m.) Fault-finding."
ⲁⲣⲓⲙ , ⲁⲣⲁⲣⲓⲙ	"(15b); (n.) An edible plant ""saltwort""."
(1) ⲁⲣⲁ	(14b); (m.) Door-ring.
(2) ⲁⲣⲁ	(Gk); (prep.) Since, thence.
"ⲁⲣⲓⲟⲡⲁⲅⲟⲥ
   pagos.
   = ⲁⲣⲉⲓⲟⲥ
   ⲡⲁⲅⲟⲥ
   - Arios
   ⲁⲣⲁⲃⲓⲁ"	(Gk); (f.) Arabia.
"ⲁⲣⲓⲟⲥ
   ⲡⲁⲅⲟⲥ (v.) ⲁⲣⲉⲓⲟⲥ
   ⲡⲁϩⲟⲥ - Arios
   ⲁⲣⲁⲃⲓⲕⲟⲥ"	(Gk); (adj.) Arabic.
ⲁⲣⲁⲃⲓⲟⲥ	(Gk); (m.) Arabian.
ⲁⲣⲁⲃⲏⲥ	"(Gk); (adj.) Arabic;
   ⲁⲥⲡⲓ ⲛⲣⲉⲙⲁⲣⲁⲃⲏⲥ : (f.) The Arabic
   language."
ⲁⲣⲁⲣⲓⲙ (v.) ⲁⲣⲓⲙ	"Saltwort.
   pagos."
ⲁⲣⲓⲥⲧⲟⲗⲟⲭⲓⲁ , –ⲁⲥ	"(Gk); (f.) A herb used in healing of gaut, it is said that originally
   it was invented to ease the birth process."
ⲁⲣⲓⲥⲧⲟⲗⲟⲭⲓⲁⲥ (v.) ⲁⲣⲓⲥⲧⲟⲗⲟⲭⲓⲁ	A kind of herb.
ⲁⲣⲃⲟⲧ (v.) ⲁⲣⲃⲱⲧ	Staff.
ⲁⲣⲃⲱⲧ , –ⲟⲧ	(702a); (m.) Wand, staff.
ⲁⲣⲓⲥⲧⲟⲛ , –ⲟⲩ	"(Gk); (m.) Morning meal,
   breakfast, luncheon; banquet."
ⲁⲣⲉⲓⲟⲥ ⲡⲁⲅⲟⲥ , ⲁⲣⲓⲟⲥ ⲡⲁⲅⲟⲥ	"(Gk);
   ⲁⲣⲓⲥⲧⲟⲩ (v.) ⲁⲣⲓⲥⲧⲟⲛ - Breakfast.
   The hill of ares at Athens; Arios Pagos."
ⲁⲣⲉⲧⲏ	(Gk); (f.) Goodness, virtue, valor, excellence.
ⲁⲣⲉϣⲁⲛ	(59a); Conditional vbal prfx formed from 2nd present + ϣⲁⲛ , ϣⲁ ; if.
ⲁⲣⲉϩ	"(707b); (vi.) To guard, keep;
   --- ⲉ– : vb + (d.o.);
   ---: (m.) watch, guard;
   ⲙⲁ ⲛⲁⲣⲉϩ : (m.) Watching-place;
   ⲣⲉϥⲁⲣⲉϩ : (m.) Watcher, guard;
   ⲙⲉⲧⲣⲉϥⲁⲣⲉϩ : (f.) Watchfulness;
   ϫⲓⲛⲁⲣⲉϩ : (m.) Act of watching, guarding."
ⲁⲣⲏⲃ , ⲉⲣⲏⲃ , ⲣⲏⲃ	"(15a); (m.) Pledge,
   deposit (of money)."
"-
   ⲁⲣⲏⲟⲩ"	"(15b); (adv.) Perhaps, if;
   ⲉⲃⲏⲗ ⲁⲣⲏⲟⲩ (adv.) Except."
"-
   ⲁⲣⲏⲟⲩ , ⲉⲣⲏⲟⲩ"	"(59a); nn (mf.) mostly w/
   (poss.) prfx agreeing in gender and mostly
   in number w/ the subject of the clause; fellow, companion; each other, together, mutually."
ⲁⲣⲓⲟⲩⲓ (v.) ⲓⲣⲓ	Do.
ⲁⲣⲕⲁⲛⲏ , ⲁⲣⲕⲗⲏ	"(Gk); (f.) The bar to which
   the threads of the warp are fastened."
ⲁⲣⲕⲗⲏ (v.) ⲁⲣⲕⲁⲛⲏ	A kind of bar.
ⲁⲣⲟ	(15a); (n.) Cyperus (tree, or wood).
ⲁⲣⲧⲉⲙⲟⲛⲟⲥ (v.) ⲁⲣⲧⲉⲙⲱⲛ	Pulley.
ⲁⲣⲧⲉⲙⲱⲛ , –ⲙⲟⲛⲟⲥ	"(Gk); (m.) The foresail
   of a ship, the pricipal pulley (in a
   system)."
ⲁⲣⲭⲁⲓⲟⲥ (v.) ⲁⲣⲭⲉⲟⲥ	Ancient.
ⲁⲣⲭⲉⲓ	(Gk); (f.) Beginning.
ⲁⲣⲭⲉⲟⲥ , ⲁⲣⲭⲁⲓⲟⲥ	"(Gk); (adj.) Antiquated,
   ancient, old-fashioned."
ⲁⲣⲭⲏ , ⲁⲣⲭⲓ	"(Gk); (f.) Beginning, origin, foundation, heavenly power, magistrate; ⲙⲉⲧⲁⲣⲭⲏ : (f.) Leadership, authority, government;
   ⲉⲣⲁⲣⲭⲉⲥⲑⲉ : (vb.) To begin, start to
   work."
ⲁⲣⲭⲏⲁⲅⲅⲉⲗⲟⲥ	(Gk); (m.) Archangel.
ⲁⲣⲭⲏⲅⲓⲛ	(Gk); Unknown.
ⲁⲣⲭⲏⲇⲓⲁⲕⲟⲛⲟⲥ	(Gk); (m.) Archdeaconate.
ⲁⲣⲭⲏⲇⲓⲁⲕⲱⲛ	(Gk); (m.) Archdeacon.
ⲁⲣⲭⲏⲉⲡⲓⲥⲕⲟⲡⲟⲥ	(Gk); (m.) Archbishop.
ⲁⲣⲭⲏⲉⲣⲉⲩⲥ	"(Gk); (m.) Arch-priest, high
   priest."
ⲁⲣⲭⲏⲑⲗⲓⲧⲏⲥ	(Gk); Unknown.
ⲁⲣⲭⲏⲙⲁⲛⲇⲣⲓⲧⲏⲥ	"(Gk); nn (mf.) Abbot,
   head of a monastery or a convent."
ⲁⲣⲭⲏⲥⲩⲛⲁⲅⲱⲅⲟⲥ , –ⲟⲩ	(Gk); (m.) Ruler of a synagogue.
ⲁⲣⲭⲏⲥⲩⲛⲁⲅⲱⲅⲟⲩ (v.) ⲁⲣⲭⲏⲥⲩⲛⲁⲅⲱⲅⲟⲥ	Ruler of a synagogue.
ⲁⲣⲭⲏⲧⲉⲕⲧⲱⲛ	(Gk); (m.) Master-builder, architect.
ⲁⲣⲭⲏⲧⲉⲗⲱⲛⲏⲥ , –ⲟⲩ	"(Gk); (m.) Chief
   publican, chief toll-collector."
ⲁⲥⲉⲃⲏⲥ	(Gk); (adj.) Ungodly, unholy, pro- fane, sacrilegious; (m.) ungodly one; ⲙⲉⲧⲁⲥⲉⲃⲏⲥ : (f.) Ungodliness, profanity.
ⲁⲥⲑⲉⲛⲉⲓⲁ	"(Gk); (f.) Want of strength, weak-
   ness, sickness, feebleness."
ⲁⲥⲑⲉⲛⲏⲥ	(Gk); (adj.) Weak, feeble, infirm, sick.
ⲁⲥⲓⲁⲓ , ⲁⲥⲓⲱⲟⲩ (Q)	"(17b); (vi.) To be light,
   be relieved, be swift; (vt.) to lighten;
   ---: (m.) Lightness, alleviation; (Q.) hasti- ness;
   ϧⲉⲛ ⲟⲩⲁⲥⲓⲱⲟⲩ : (adv.) Lightly."
ⲁⲥⲓⲱⲟⲩ (v.) ⲁⲥⲓⲁⲓ	Lighten.
ⲁⲥⲕⲏⲥⲓⲥ	"(Gk); (f.) Asceticism, exercise,
   practise, training."
