key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
2348	1638	0	(S) troS (S,B) torS+ (Sf,F) tarS+	2	{intr:} (as last)	{intr:} (as last)		432a	1	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2348.html	"(S) ⲧⲣⲟϣ
(S, B) ⲧⲟⲣϣ+
(Sf, F) ⲧⲁⲣϣ+"	"(S) ⲧⲣⲟϣ
(S, B) ⲧⲟⲣϣ+
(Sf, F) ⲧⲁⲣϣ+"	"(S) ⲧⲣⲟϣ
(S, B) ⲧⲟⲣϣ+
(Sf, F) ⲧⲁⲣϣ+"	"(S) ⲧⲣⲟϣ
(S, B) ⲧⲟⲣϣ+
(Sf, F) ⲧⲁⲣϣ+"	"(S) ⲧⲣⲟϣ
(S, B) ⲧⲟⲣϣ+
(Sf, F) ⲧⲁⲣϣ+"	verb		<b>intr:</b> <i>as last</i>	intr: as last	<b>intr:</b> <i>as last</i>	<b>intr:</b> <i>as last</i>	<b>intr:</b> <i>as last</i>	intr: as last	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=432a	432	a	"ⲧⲣⲟϣ
ⲧⲟⲣϣ+"	ⲧⲣⲟϣ			ⲧⲁⲣϣ+	ⲧⲁⲣϣ+					ⲧⲟⲣϣ+	ⲧⲟⲣϣ+	ⲧⲁⲣϣ+	ⲧⲁⲣϣ+							0
4870	1647	0	(S,B) ^^ ebol	0	stretch out, stiffen	stretch out, stiffen		433b	1	2010-04-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/4870.html	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	(S, B) ― ⲉⲃⲟⲗ	-		stretch out, stiffen	stretch out, stiffen	stretch out, stiffen	stretch out, stiffen	stretch out, stiffen	stretch out, stiffen	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=433b	433	b	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ									― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ									0
4871	1647	0	(B) ^^ epSwi	0	stand up stiffly	stand up stiffly		433b	2	2010-04-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/4871.html	(B) ― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	-		stand up stiffly	stand up stiffly	stand up stiffly	stand up stiffly	stand up stiffly	stand up stiffly	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=433b	433	b											― ⲉⲡϣⲱⲓ	― ⲉⲡϣⲱⲓ									0
2349	1647	0	(S) att.	0	unstiff, limp	unstiff, limp		433b	3	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2349.html	(S) ⲁⲧⲧ.	(S) ⲁⲧⲧ.	(S) ⲁⲧⲧ.	(S) ⲁⲧⲧ.	(S) ⲁⲧⲧ.	-		unstiff, limp	unstiff, limp	unstiff, limp	unstiff, limp	unstiff, limp	unstiff, limp	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=433b	433	b	ⲁⲧⲧ.	ⲁⲧⲧ.																			0
2350	1647	0	(B) mettwsi	0	dryness	dryness		433b	4	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2350.html	(B) ⲙⲉⲧⲧⲱⲥⲓ	(B) ⲙⲉⲧⲧⲱⲥⲓ	(B) ⲙⲉⲧⲧⲱⲥⲓ	(B) ⲙⲉⲧⲧⲱⲥⲓ	(B) ⲙⲉⲧⲧⲱⲥⲓ	-		dryness	dryness	dryness	dryness	dryness	dryness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=433b	433	b											ⲙⲉⲧⲧⲱⲥⲓ	ⲙⲉⲧⲧⲱⲥⲓ									0
2351	1647	0	(S) tas-	0	(p c), who hardens (/*if same*/)	(p c), who hardens (/*if same*/)		433b	5	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2351.html	(S) ⲧⲁⲥ-	(S) ⲧⲁⲥ-	(S) ⲧⲁⲥ-	(S) ⲧⲁⲥ-	(S) ⲧⲁⲥ-	-		<i>p.c.</i>, who hardens <i>(if same)</i>	p.c., who hardens (if same)	<i>p.c.</i>, who hardens <i>(if same)</i>	<i>p.c.</i>, who hardens <i>(if same)</i>	<i>p.c.</i>, who hardens <i>(if same)</i>	p.c., who hardens (if same)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=433b	433	b	ⲧⲁⲥ-	ⲧⲁⲥ-																			0
2352	1647	2351	mntt. bal	0	hardening /*?*/ of eyes, impudence	hardening /*?*/ of eyes, impudence		433b	6	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2352.html	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	-		hardening (?) of eyes, impudence	hardening (?) of eyes, impudence	hardening (?) of eyes, impudence	hardening (?) of eyes, impudence	hardening (?) of eyes, impudence	hardening (?) of eyes, impudence	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=433b	433	b	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	ⲙⲛⲧⲧ. ⲃⲁⲗ	1
2353	1650	0	Gint.,Jint.	0	satisfaction, repletion	satisfaction, repletion		434a	1	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2353.html	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	-		satisfaction, repletion	satisfaction, repletion	satisfaction, repletion	satisfaction, repletion	satisfaction, repletion	satisfaction, repletion	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=434a	434	a	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	ϭⲓⲛⲧ., ϫⲓⲛⲧ.	ϭⲓⲛⲧ.	0
2363	1652	0	att.	0	not suckling	not suckling		436a	1	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2363.html	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	-		not suckling	not suckling	not suckling	not suckling	not suckling	not suckling	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=436a	436	a	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	ⲁⲧⲧ.	0
6678	1654	0		99	intr :	intr :		437b	1	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6678.html						HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b																					0
6679	1654	6678	^^^ e-	0	mourn for	mourn for		437b	2	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6679.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		mourn for	mourn for	mourn for	mourn for	mourn for	mourn for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
6680	1654	6678	^^^ eJn-	0	(sim)	(sim)		437b	3	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6680.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
2367	1654	0	(S,B) ^^	1	lament, dirge /$gk: [[qrhnos, odurmos, kopetos]]$/	lament, dirge /$gk: [[qrhnos, odurmos, kopetos]]$/	qrhnos, odurmos, kopetos	437b	4	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2367.html	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ―	(S, B) ― (ⲡ)	noun male	θρηνοσ, οδυρμοσ, κοπετοσ	lament, dirge [θρηνοσ, οδυρμοσ, κοπετοσ]	lament, dirge [θρηνοσ, οδυρμοσ, κοπετοσ]	lament, dirge	"lament, dirge <span style=""opacity:0.7"">[θρηνοσ, οδυρμοσ, κοπετοσ]</span>"	"lament, dirge <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CF%81%CE%B7%CE%BD%CE%BF%CF%83"">θρηνοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%BF%CE%B4%CF%85%CF%81%CE%BC%CE%BF%CF%83"">οδυρμοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%BA%CE%BF%CF%80%CE%B5%CF%84%CE%BF%CF%83"">κοπετοσ</a>]</span>"	lament, dirge	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b	― (ⲡ)	―									― (ⲡ)	―									0
2368	1654	0	(S) reFt.	0	mourner	mourner		437b	5	2010-02-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/2368.html	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	-		mourner	mourner	mourner	mourner	mourner	mourner	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b	ⲣⲉϥⲧ.	ⲣⲉϥⲧ.																			0
6681	1655	0		99	intr :	intr :		437b	1	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6681.html						HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b																					0
6682	1655	6681	^^^ e-	0	agree to	agree to		437b	2	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6682.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		agree to	agree to	agree to	agree to	agree to	agree to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=437b	437	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
6683	1655	6681	^^^ eJn-	0	agree upon	agree upon		438a	3	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6683.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		agree upon	agree upon	agree upon	agree upon	agree upon	agree upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=438a	438	a	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
