key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
7905	2228	3517	man..T H.	0	place of judgement /$gk: [[krithrion]]$/	place of judgement /$gk: [[krithrion]]$/	krithrion	694b	16	2010-08-12	2010-08-12	vagrant	vagrant	https://pishoyg.github.io/crum/7905.html	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	-	κριτηριον	place of judgement [κριτηριον]	place of judgement [κριτηριον]	place of judgement	"place of judgement <span style=""opacity:0.7"">[κριτηριον]</span>"	"place of judgement <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%81%CE%B9%CF%84%CE%B7%CF%81%CE%B9%CE%BF%CE%BD"">κριτηριον</a>]</span>"	place of judgement	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	ⲙⲁⲛϯ ϩ.	1
7906	2228	3517	reF..T H.	0	judge /$gk: [[kriths]]$/	judge /$gk: [[kriths]]$/	kriths	694b	17	2010-08-12	2010-08-12	vagrant	vagrant	https://pishoyg.github.io/crum/7906.html	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	-	κριτησ	judge [κριτησ]	judge [κριτησ]	judge	"judge <span style=""opacity:0.7"">[κριτησ]</span>"	"judge <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%81%CE%B9%CF%84%CE%B7%CF%83"">κριτησ</a>]</span>"	judge	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	1
7907	2228	3517	Gin..T H.,Jin..T H.	0				694b	18	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7907.html	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ., ϫⲓⲛϯ ϩ.	ϭⲓⲛϯ ϩ.	1
3518	2228	0	(B,F) Hioui epH.	0	cast to law, condemn /$gk: [[katakrinein]]$/ | (as nn) /$gk: [[katakrima]]$/	cast to law, condemn /$gk: [[katakrinein]]$/ | (as nn) /$gk: [[katakrima]]$/	katakrinein, katakrima	694b	19	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3518.html	(B, F) ϩⲓⲟⲩⲓ ⲉⲡϩ.	(B, F) ϩⲓⲟⲩⲓ ⲉⲡϩ.	(B, F) ϩⲓⲟⲩⲓ ⲉⲡϩ.	(B, F) ϩⲓⲟⲩⲓ ⲉⲡϩ.	(B, F) ϩⲓⲟⲩⲓ ⲉⲡϩ.	-	κατακρινειν, κατακριμα	"cast to law, condemn [κατακρινειν]
<i>as nn</i> [κατακριμα]"	"cast to law, condemn [κατακρινειν]
as nn [κατακριμα]"	"cast to law, condemn 
<i>as nn</i>"	"cast to law, condemn <span style=""opacity:0.7"">[κατακρινειν]</span>
<i>as nn</i> <span style=""opacity:0.7"">[κατακριμα]</span>"	"cast to law, condemn <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%84%CE%B1%CE%BA%CF%81%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">κατακρινειν</a>]</span>
<i>as nn</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%B1%CF%84%CE%B1%CE%BA%CF%81%CE%B9%CE%BC%CE%B1"">κατακριμα</a>]</span>"	"cast to law, condemn 
as nn"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b											ϩⲓⲟⲩⲓ ⲉⲡϩ.	ϩⲓⲟⲩⲓ ⲉⲡϩ.	ϩⲓⲟⲩⲓ ⲉⲡϩ.	ϩⲓⲟⲩⲓ ⲉⲡϩ.							0
3519	2228	0	(S,A,sA,B,F) Ji H.,Gi H.	0	receive judgement, go to law	receive judgement, go to law		694b	20	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3519.html	(S, A, sA, B, F) ϫⲓ ϩ., ϭⲓ ϩ.	(S, A, sA, B, F) ϫⲓ ϩ., ϭⲓ ϩ.	(S, A, sA, B, F) ϫⲓ ϩ., ϭⲓ ϩ.	(S, A, sA, B, F) ϫⲓ ϩ., ϭⲓ ϩ.	(S, A, sA, B, F) ϫⲓ ϩ., ϭⲓ ϩ.	-		receive judgement, go to law	receive judgement, go to law	receive judgement, go to law	receive judgement, go to law	receive judgement, go to law	receive judgement, go to law	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ϫⲓ ϩ., ϭⲓ ϩ.	ϫⲓ ϩ.					ϫⲓ ϩ., ϭⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ., ϭⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ., ϭⲓ ϩ.	ϫⲓ ϩ.	ϫⲓ ϩ., ϭⲓ ϩ.	ϫⲓ ϩ.							0
7908	2228	3519	^^^ mn-,^^^ nem-	0				694b	21	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7908.html	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	c ⲙⲛ-, c ⲛⲉⲙ-	c ⲙⲛ-, c ⲛⲉⲙ-	ⲙⲛ-, ⲛⲉⲙ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	1
7909	2228	3519	^^^ oube-	0				694b	22	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7909.html	<i><b>c</b></i> ⲟⲩⲃⲉ-	<i><b>c</b></i> ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	1
7910	2228	3519	^^^ Ha-	0				695a	23	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7910.html	<i><b>c</b></i> ϩⲁ-	<i><b>c</b></i> ϩⲁ-	c ϩⲁ-	c ϩⲁ-	ϩⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=695a	695	a	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	ϩⲁ- (c)	ϩⲁ-	1
7911	2228	3519	^^^ Hi-	0				695a	24	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7911.html	<i><b>c</b></i> ϩⲓ-	<i><b>c</b></i> ϩⲓ-	c ϩⲓ-	c ϩⲓ-	ϩⲓ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=695a	695	a	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	1
7912	2228	3519	reF..Ji H.	0				695a	25	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7912.html	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=695a	695	a	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	ⲣⲉϥϫⲓ ϩ.	1
3526	2238	0	epH.,efil	0	to the street, (so) outside	to the street, (so) outside		697a	1	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3526.html	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ., ⲉⲫⲓⲗ	-		to the street, <i>so</i> outside	to the street, so outside	to the street, <i>so</i> outside	to the street, <i>so</i> outside	to the street, <i>so</i> outside	to the street, so outside	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=697a	697	a	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	ⲉⲡϩ., ⲉⲫⲓⲗ	ⲉⲡϩ.	0
3527	2238	0	(S) HirHire,HerHire,HhrHire	4	(differs ? from [Hir])	(differs ? from [Hir])		697a	2	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3527.html	(S) ϩⲓⲣϩⲓⲣⲉ, ϩⲉⲣϩⲓⲣⲉ, ϩⲏⲣϩⲓⲣⲉ	(S) ϩⲓⲣϩⲓⲣⲉ, ϩⲉⲣϩⲓⲣⲉ, ϩⲏⲣϩⲓⲣⲉ	(S) ϩⲓⲣϩⲓⲣⲉ, ϩⲉⲣϩⲓⲣⲉ, ϩⲏⲣϩⲓⲣⲉ	(S) ϩⲓⲣϩⲓⲣⲉ, ϩⲉⲣϩⲓⲣⲉ, ϩⲏⲣϩⲓⲣⲉ	(S) ϩⲓⲣϩⲓⲣⲉ, ϩⲉⲣϩⲓⲣⲉ, ϩⲏⲣϩⲓⲣⲉ (ⲧ)	noun female		<i>differs ? from ϩⲓⲣ</i>	differs ? from ϩⲓⲣ	<i>differs ? from ϩⲓⲣ</i>	<i>differs ? from ϩⲓⲣ</i>	<i>differs ? from ϩⲓⲣ</i>	differs ? from ϩⲓⲣ	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=697a	697	a	ϩⲓⲣϩⲓⲣⲉ, ϩⲉⲣϩⲓⲣⲉ, ϩⲏⲣϩⲓⲣⲉ (ⲧ)	ϩⲓⲣϩⲓⲣⲉ																			0
3528	2238	0	(B) Kir	0	stripe, line	stripe, line		697a	3	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3528.html	(B) ϧⲓⲣ	(B) ϧⲓⲣ	(B) ϧⲓⲣ	(B) ϧⲓⲣ	(B) ϧⲓⲣ	-		stripe, line	stripe, line	stripe, line	stripe, line	stripe, line	stripe, line	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=697a	697	a											ϧⲓⲣ	ϧⲓⲣ									0
7916	2243	0		99	With following preposition or adverb:	With following preposition or adverb:		698a	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7916.html						HEADER		With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=698a	698	a																					0
7917	2243	7916	^^^ e-	0	to	to		698a	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7917.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		to	to	to	to	to	to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=698a	698	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
7918	2243	7916	^^^ nsa-	0	(emphatic)	(emphatic)		698a	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7918.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	-		<i>emphatic</i>	emphatic	<i>emphatic</i>	<i>emphatic</i>	<i>emphatic</i>	emphatic	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=698a	698	a	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ-	1
7919	2243	7916	^^^ Hn-	0	with	with		698a	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7919.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=698a	698	a	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	1
7920	2243	7916	^^^ Hi-	0				698a	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7920.html	<i><b>c</b></i> ϩⲓ-	<i><b>c</b></i> ϩⲓ-	c ϩⲓ-	c ϩⲓ-	ϩⲓ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=698a	698	a	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	ϩⲓ- (c)	ϩⲓ-	1
7921	2243	7916	^^^ ebol	0	forth	forth		698a	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7921.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	-		forth	forth	forth	forth	forth	forth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=698a	698	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
