key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2959	1896	0	(S,B) GinS.,JinS.	0	sense, power of smell /$gk: [[osfrhsis]]$/	sense, power of smell /$gk: [[osfrhsis]]$/	osfrhsis	560a	6	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2959.html	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	-	οσφρησισ	sense, power of smell [οσφρησισ]	sense, power of smell	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560a	ϭⲓⲛϣ., ϫⲓⲛϣ.					ϭⲓⲛϣ., ϫⲓⲛϣ.					0
7343	1905	0		99	bride	bride		560b	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7343.html					HEADER		bride	bride	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b											0
7344	1905	7343	(S) r nS.,o nS.	0	be bride	be bride		560b	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7344.html	(S) ⲣ ⲛϣ., ⲟ ⲛϣ.	(S) ⲣ ⲛϣ., ⲟ ⲛϣ.	ⲣ ⲛϣ., ⲟ ⲛϣ.	(S) ⲣ ⲛϣ., ⲟ ⲛϣ.	-		be bride	be bride	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b	ⲣ ⲛϣ., ⲟ ⲛϣ.										1
7345	1905	7343	(B) Gi S.	0	take bride, marry	take bride, marry		560b	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7345.html	(B) ϭⲓ ϣ.	(B) ϭⲓ ϣ.	ϭⲓ ϣ.	(B) ϭⲓ ϣ.	-		take bride, marry	take bride, marry	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b						ϭⲓ ϣ.					1
7346	1905	0		99	marriage	marriage		560b	4	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7346.html					HEADER		marriage	marriage	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b											0
7347	1905	7346	eire S.,r S.	0	make marriage	make marriage		560b	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7347.html	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	-		make marriage	make marriage	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	ⲉⲓⲣⲉ ϣ., ⲣ ϣ.	1
7348	1905	7347	(S) ^^^ e-	0	for	for		560b	6	2010-08-10	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/7348.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(S) ⲉ- (c)	-		for	for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b	ⲉ- (c)										2
7349	1905	7347	(S) ^^^ mn-	0	with	with		560b	7	2010-08-10	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/7349.html	(S) <i><b>c</b></i> ⲙⲛ-	(S) <i><b>c</b></i> ⲙⲛ-	ⲙⲛ- (c)	(S) ⲙⲛ- (c)	-		with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b	ⲙⲛ- (c)										2
7350	1905	7347	(S) ^^^ n-	0	for	for		560b	8	2010-08-10	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/7350.html	(S) <i><b>c</b></i> ⲛ-	(S) <i><b>c</b></i> ⲛ-	ⲛ- (c)	(S) ⲛ- (c)	-		for	for	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b	ⲛ- (c)										2
2960	1905	7346	(S,A,B) ma nS.	0	place of marriage, bridechamber, marriage /$gk: [[numfwn, pastos]]$/	place of marriage, bridechamber, marriage /$gk: [[numfwn, pastos]]$/	numfwn, pastos	560b	9	2010-03-09	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/2960.html	(S, A, B) ⲙⲁ ⲛϣ.	(S, A, B) ⲙⲁ ⲛϣ.	ⲙⲁ ⲛϣ.	(S, A, B) ⲙⲁ ⲛϣ.	-	νυμφων, παστοσ	place of marriage, bridechamber, marriage [νυμφων, παστοσ]	place of marriage, bridechamber, marriage	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560b	ⲙⲁ ⲛϣ.			ⲙⲁ ⲛϣ.		ⲙⲁ ⲛϣ.					1
2961	1905	7346	(S,A,sA,B,F) patS.	0	he of the bride, bridegroom /$gk: [[numfios]]$/	he of the bride, bridegroom /$gk: [[numfios]]$/	numfios	561a	10	2010-03-09	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/2961.html	(S, A, sA, B, F) ⲡⲁⲧϣ.	(S, A, sA, B, F) ⲡⲁⲧϣ.	ⲡⲁⲧϣ.	(S, A, sA, B, F) ⲡⲁⲧϣ.	-	νυμφιοσ	he of the bride, bridegroom [νυμφιοσ]	he of the bride, bridegroom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=561a	ⲡⲁⲧϣ.			ⲡⲁⲧϣ.	ⲡⲁⲧϣ.	ⲡⲁⲧϣ.	ⲡⲁⲧϣ.				1
2962	1905	2961	(B) metp.	0	condition of marriage, nuptials	condition of marriage, nuptials		561a	11	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2962.html	(B) ⲙⲉⲧⲡ.	(B) ⲙⲉⲧⲡ.	ⲙⲉⲧⲡ.	(B) ⲙⲉⲧⲡ.	-		condition of marriage, nuptials	condition of marriage, nuptials	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=561a						ⲙⲉⲧⲡ.					2
2963	1911	0	(S) SleH,SlhH	2	{intr:} use twigs, (? in faggots for strengthening canal banks)	{intr:} use twigs, (? in faggots for strengthening canal banks)		561b	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2963.html	(S) ϣⲗⲉϩ, ϣⲗⲏϩ	(S) ϣⲗⲉϩ, ϣⲗⲏϩ	ϣⲗⲉϩ, ϣⲗⲏϩ	(S) ϣⲗⲉϩ, ϣⲗⲏϩ	verb		<b>intr:</b> use twigs, <i>? in faggots for strengthening canal banks</i>	<b>intr:</b> use twigs, <i>? in faggots for strengthening canal banks</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=561b	ϣⲗⲉϩ, ϣⲗⲏϩ										0
2964	1912	0	(S,B,F) ^^	1	stake, mark /$gk: [[xaragma, xarakthr, stigma]]$/	stake, mark /$gk: [[xaragma, xarakthr, stigma]]$/	xaragma, xarakthr, stigma	562a	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2964.html	(S, B, F) ―	(S, B, F) ―	―	(S, B, F) ― (ⲡ)	noun male	χαραγμα, χαρακτηρ, στιγμα	stake, mark [χαραγμα, χαρακτηρ, στιγμα]	stake, mark	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=562a	― (ⲡ)					― (ⲡ)	― (ⲡ)				0
2965	1912	2964	T S.	0	set mark, boundary (S)	set mark, boundary (S)		562a	2	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2965.html	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	-		set mark, boundary <i>S</i>	set mark, boundary <i>S</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=562a	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	1
2966	1912	0	(B) SwlHs	3	line traced	line traced		562a	3	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2966.html	(B) ϣⲱⲗϩⲥ	(B) ϣⲱⲗϩⲥ	ϣⲱⲗϩⲥ	(B) ϣⲱⲗϩⲥ (noun)	noun		line traced	line traced	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=562a						ϣⲱⲗϩⲥ (noun)					0
2967	1913	0	(S) SlHF,SlF (B) SelF	3	fear, (with [neH-, naH-] /*[nouHe]*/ vb) , throw out, emit fear, (so) be terrified /$gk: [[frissein]]$/ | (as nn), terror /$gk: [[frikh]]$/	fear, (with [neH-, naH-] /*[nouHe]*/ vb) , throw out, emit fear, (so) be terrified /$gk: [[frissein]]$/ | (as nn), terror /$gk: [[frikh]]$/	frissein, frikh	562b	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2967.html	"(S) ϣⲗϩϥ, ϣⲗϥ
(B) ϣⲉⲗϥ"	"(S) ϣⲗϩϥ, ϣⲗϥ
(B) ϣⲉⲗϥ"	ϣⲗϩϥ, ϣⲗϥ, ϣⲉⲗϥ	"(S) ϣⲗϩϥ, ϣⲗϥ (noun)
(B) ϣⲉⲗϥ (noun)"	noun	φρισσειν, φρικη	"fear, <i>with ⲛⲉϩ-, ⲛⲁϩ- (ⲛⲟⲩϩⲉ) vb</i> , throw out, emit fear, <i>so</i> be terrified [φρισσειν]
<i>as nn</i>, terror [φρικη]"	"fear, <i>with ⲛⲉϩ-, ⲛⲁϩ- (ⲛⲟⲩϩⲉ) vb</i> , throw out, emit fear, <i>so</i> be terrified 
<i>as nn</i>, terror"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=562b	ϣⲗϩϥ, ϣⲗϥ (noun)					ϣⲉⲗϥ (noun)					0
2968	1915	0	(S,A) SliG (S) SleG,SHliG (B) SHliJ,SHlit,Sloj,SlokSi	1	sharpened thing, spike | pointed, forked flame, ray	sharpened thing, spike | pointed, forked flame, ray		563a	1	2010-03-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/2968.html	"(S, A) ϣⲗⲓϭ
(S) ϣⲗⲉϭ, ϣϩⲗⲓϭ
(B) ϣϩⲗⲓϫ, ϣϩⲗⲓⲧ, ϣⲗⲟⲝ, ϣⲗⲟⲕϣⲓ"	"(S, A) ϣⲗⲓϭ
(S) ϣⲗⲉϭ, ϣϩⲗⲓϭ
(B) ϣϩⲗⲓϫ, ϣϩⲗⲓⲧ, ϣⲗⲟⲝ, ϣⲗⲟⲕϣⲓ"	ϣⲗⲓϭ, ϣⲗⲉϭ, ϣϩⲗⲓϭ, ϣϩⲗⲓϫ, ϣϩⲗⲓⲧ, ϣⲗⲟⲝ, ϣⲗⲟⲕϣⲓ	"(S, A) ϣⲗⲓϭ (ⲡ)
(S) ϣⲗⲉϭ, ϣϩⲗⲓϭ (ⲡ)
(B) ϣϩⲗⲓϫ, ϣϩⲗⲓⲧ, ϣⲗⲟⲝ, ϣⲗⲟⲕϣⲓ (ⲡ)"	noun male		"sharpened thing, spike
pointed, forked flame, ray"	"sharpened thing, spike
pointed, forked flame, ray"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=563a	"ϣⲗⲓϭ (ⲡ)
ϣⲗⲉϭ, ϣϩⲗⲓϭ (ⲡ)"			ϣⲗⲓϭ (ⲡ)		ϣϩⲗⲓϫ, ϣϩⲗⲓⲧ, ϣⲗⲟⲝ, ϣⲗⲟⲕϣⲓ (ⲡ)					0
2971	1917	0	reFJi S.,reFGi S.	0	augur, diviner /$gk: [[epaoidos]]$/	augur, diviner /$gk: [[epaoidos]]$/	epaoidos	564a	1	2010-03-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/2971.html	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	-	επαοιδοσ	augur, diviner [επαοιδοσ]	augur, diviner	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564a	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	ⲣⲉϥϫⲓ ϣ., ⲣⲉϥϭⲓ ϣ.	0
2972	1917	2971	mntr.,metr.	0	 /$gk: [[klhdonismos]]$/	 /$gk: [[klhdonismos]]$/	klhdonismos	564a	2	2010-03-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/2972.html	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	-	κληδονισμοσ	[κληδονισμοσ]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564a	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	ⲙⲛⲧⲣ., ⲙⲉⲧⲣ.	1
2973	1918	0	(S) Sime,Shme$$,Soime (sA) Saime (B) Simi	4	(sim) /$gk: [[stixos]]$/	(sim) /$gk: [[stixos]]$/	stixos	564a	1	2010-03-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/2973.html	"(S) ϣⲓⲙⲉ, ϣⲏⲙⲉ<i>(?)</i>, ϣⲟⲓⲙⲉ
(sA) ϣⲁⲓⲙⲉ
(B) ϣⲓⲙⲓ"	"(S) ϣⲓⲙⲉ, ϣⲏⲙⲉ<i>(?)</i>, ϣⲟⲓⲙⲉ
(sA) ϣⲁⲓⲙⲉ
(B) ϣⲓⲙⲓ"	ϣⲓⲙⲉ, ϣⲏⲙⲉ, ϣⲟⲓⲙⲉ (?), ϣⲁⲓⲙⲉ, ϣⲓⲙⲓ	"(S) ϣⲓⲙⲉ, ϣⲏⲙⲉ, ϣⲟⲓⲙⲉ (?)
(sA) ϣⲁⲓⲙⲉ (ⲧ)
(B) ϣⲓⲙⲓ (ⲧ)"	noun female	στιχοσ	<i>sim</i> [στιχοσ]	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564a	ϣⲓⲙⲉ, ϣⲏⲙⲉ, ϣⲟⲓⲙⲉ (?)				ϣⲁⲓⲙⲉ (ⲧ)	ϣⲓⲙⲓ (ⲧ)					0
2974	1919	0	(S,B) r S.	0	be father-in-law (c [e-]) /$gk: [[gambreuein]]$/	be father-in-law (c [e-]) /$gk: [[gambreuein]]$/	gambreuein	564b	1	2010-03-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/2974.html	(S, B) ⲣ ϣ.	(S, B) ⲣ ϣ.	ⲣ ϣ.	(S, B) ⲣ ϣ.	-	γαμβρευειν	be father-in-law <i>c ⲉ-</i> [γαμβρευειν]	be father-in-law <i>c ⲉ-</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564b	ⲣ ϣ.					ⲣ ϣ.					0
5109	1922	0	(B) ^^ ebol	0				565a	1	2010-04-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/5109.html	(B) ― ⲉⲃⲟⲗ	(B) ― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	(B) ― ⲉⲃⲟⲗ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=565a						― ⲉⲃⲟⲗ					0
2979	1922	0	(S,B) ^^	1	fineness, subtlety	fineness, subtlety		565a	2	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2979.html	(S, B) ―	(S, B) ―	―	(S, B) ― (ⲡ)	noun male		fineness, subtlety	fineness, subtlety	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=565a	― (ⲡ)					― (ⲡ)					0
2980	1922	0	(S) Swwme (B) Som	0	(as adj), light, fine	(as adj), light, fine		565a	3	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2980.html	"(S) ϣⲱⲱⲙⲉ
(B) ϣⲟⲙ"	"(S) ϣⲱⲱⲙⲉ
(B) ϣⲟⲙ"	ϣⲱⲱⲙⲉ, ϣⲟⲙ	"(S) ϣⲱⲱⲙⲉ
(B) ϣⲟⲙ"	-		<i>as adj</i>, light, fine	<i>as adj</i>, light, fine	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=565a	ϣⲱⲱⲙⲉ					ϣⲟⲙ					0
2994	1923	0	Gi S.	0	be leavened	be leavened	zumousqai	567a	1	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2994.html	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	-	ζυμουσθαι	be leavened	be leavened	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=567a	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	ϭⲓ ϣ.	0
2995	1923	0	atS.	0	without leaven /$gk: [[azumos]]$/	without leaven /$gk: [[azumos]]$/	azumos	567a	2	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/2995.html	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	-	αζυμοσ	without leaven [αζυμοσ]	without leaven	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=567a	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	ⲁⲧϣ.	0
3002	1926	0	S. mmon	0	or no (/*present*/) /$gk: [[h ou]]$/	or no (/*present*/) /$gk: [[h ou]]$/	h ou	568b	1	2010-03-12	2010-03-12	vagrant	vagrant	https://pishoyg.github.io/crum/3002.html	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	-	η ου	or no <i>(present)</i> [η ου]	or no <i>(present)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568b	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	ϣ. ⲙⲙⲟⲛ	0
3003	1926	0	S. mfh	0	(/*past*/) /$gk: [[h ou]]$/	(/*past*/) /$gk: [[h ou]]$/	h ou	568b	2	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/3003.html	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	-	η ου	<i>(past)</i> [η ου]	<i>(past)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=568b	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	ϣ. ⲙⲫⲏ	0
3023	1928	0	mntS.	0	profligacy, intemperance /$gk: [[aswtia]]$/	profligacy, intemperance /$gk: [[aswtia]]$/	aswtia	571b	1	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/3023.html	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	-	ασωτια	profligacy, intemperance [ασωτια]	profligacy, intemperance	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=571b	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	ⲙⲛⲧϣ.	0
3024	1929	0	r S.	0	be waste, dry	be waste, dry		571b	1	2010-03-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/3024.html	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	-		be waste, dry	be waste, dry	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=571b	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	0
