key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
8195	2351	8193	^^^ eHoun e-,^^^ eKoun e-	0				743b	3	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8195.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-, <i><b>c</b></i> ⲉϧⲟⲩⲛ ⲉ-	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-, <i><b>c</b></i> ⲉϧⲟⲩⲛ ⲉ-	c ⲉϩⲟⲩⲛ ⲉ-, c ⲉϧⲟⲩⲛ ⲉ-	c ⲉϩⲟⲩⲛ ⲉ-, c ⲉϧⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ-, ⲉϧⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	1
8196	2351	8193	(S) ^^^ eHoun eJn-	0				743b	4	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8196.html	(S) <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉϫⲛ-	(S) <i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉϫⲛ-	(S) c ⲉϩⲟⲩⲛ ⲉϫⲛ-	(S) c ⲉϩⲟⲩⲛ ⲉϫⲛ-	ⲉϩⲟⲩⲛ ⲉϫⲛ- (c)	(S) ⲉϩⲟⲩⲛ ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b	ⲉϩⲟⲩⲛ ⲉϫⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϫⲛ-																			1
8197	2351	8193	(B) ^^^ eHrhi eJn-	0				743b	5	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8197.html	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲛ-	(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ ⲉϫⲛ-	(B) c ⲉϩⲣⲏⲓ ⲉϫⲛ-	(B) c ⲉϩⲣⲏⲓ ⲉϫⲛ-	ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	(B) ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b											ⲉϩⲣⲏⲓ ⲉϫⲛ- (c)	ⲉϩⲣⲏⲓ ⲉϫⲛ-									1
8198	2351	8193	^^^ nten-	0				743b	6	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8198.html	<i><b>c</b></i> ⲛⲧⲉⲛ-	<i><b>c</b></i> ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	1
8199	2351	8193	^^^ Ha-,^^^ Ka-	0				743b	7	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8199.html	<i><b>c</b></i> ϩⲁ-, <i><b>c</b></i> ϧⲁ-	<i><b>c</b></i> ϩⲁ-, <i><b>c</b></i> ϧⲁ-	c ϩⲁ-, c ϧⲁ-	c ϩⲁ-, c ϧⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-, ϧⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	ϩⲁ-, ϧⲁ- (c)	ϩⲁ-	1
8200	2351	8193	(B) ^^^ ebol Ha-	0				743b	8	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8200.html	(B) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	(B) <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲁ-	(B) c ⲉⲃⲟⲗ ϩⲁ-	(B) c ⲉⲃⲟⲗ ϩⲁ-	ⲉⲃⲟⲗ ϩⲁ- (c)	(B) ⲉⲃⲟⲗ ϩⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b											ⲉⲃⲟⲗ ϩⲁ- (c)	ⲉⲃⲟⲗ ϩⲁ-									1
8201	2351	8193	^^^ Hn-,^^^ Ken-	0				743b	9	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8201.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
8202	2351	8193	^^^ Hrai Hn-,^^^ nKrai Ken-	0				744a	10	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8202.html	<i><b>c</b></i> ϩⲣⲁⲓ ϩⲛ-, <i><b>c</b></i> ⲛϧⲣⲁⲓ ϧⲉⲛ-	<i><b>c</b></i> ϩⲣⲁⲓ ϩⲛ-, <i><b>c</b></i> ⲛϧⲣⲁⲓ ϧⲉⲛ-	c ϩⲣⲁⲓ ϩⲛ-, c ⲛϧⲣⲁⲓ ϧⲉⲛ-	c ϩⲣⲁⲓ ϩⲛ-, c ⲛϧⲣⲁⲓ ϧⲉⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=744a	744	a	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	ϩⲣⲁⲓ ϩⲛ-, ⲛϧⲣⲁⲓ ϧⲉⲛ- (c)	ϩⲣⲁⲓ ϩⲛ-	1
8203	2351	8193	^^^ Hitn-	0				744a	11	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8203.html	<i><b>c</b></i> ϩⲓⲧⲛ-	<i><b>c</b></i> ϩⲓⲧⲛ-	c ϩⲓⲧⲛ-	c ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=744a	744	a	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	ϩⲓⲧⲛ- (c)	ϩⲓⲧⲛ-	1
8204	2351	8193	^^^ ebol Hitn-	0				744a	12	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8204.html	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲓⲧⲛ-	<i><b>c</b></i> ⲉⲃⲟⲗ ϩⲓⲧⲛ-	c ⲉⲃⲟⲗ ϩⲓⲧⲛ-	c ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=744a	744	a	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	ⲉⲃⲟⲗ ϩⲓⲧⲛ- (c)	ⲉⲃⲟⲗ ϩⲓⲧⲛ-	1
3767	2351	0	^^	1	distress, need /$gk: [[qlicis, qlimmos, stenoxwria]]$/	distress, need /$gk: [[qlicis, qlimmos, stenoxwria]]$/	qlicis, qlimmos, stenoxwria	744a	13	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3767.html	―	―	―	―	―	― (ⲡ)	noun male	θλιξισ, θλιμμοσ, στενοχωρια	distress, need [θλιξισ, θλιμμοσ, στενοχωρια]	distress, need [θλιξισ, θλιμμοσ, στενοχωρια]	distress, need	"distress, need <span style=""opacity:0.7"">[θλιξισ, θλιμμοσ, στενοχωρια]</span>"	"distress, need <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CE%BB%CE%B9%CE%BE%CE%B9%CF%83"">θλιξισ</a>, <a href=""https://logeion.uchicago.edu/%CE%B8%CE%BB%CE%B9%CE%BC%CE%BC%CE%BF%CF%83"">θλιμμοσ</a>, <a href=""https://logeion.uchicago.edu/%CF%83%CF%84%CE%B5%CE%BD%CE%BF%CF%87%CF%89%CF%81%CE%B9%CE%B1"">στενοχωρια</a>]</span>"	distress, need	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=744a	744	a	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	0
3781	2356	0	T Gi,T Ji	0	suckle /$gk: [[qhlazein]]$/	suckle /$gk: [[qhlazein]]$/	qhlazein	752a	1	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3781.html	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ, ϯ ϫⲓ	-	θηλαζειν	suckle [θηλαζειν]	suckle [θηλαζειν]	suckle	"suckle <span style=""opacity:0.7"">[θηλαζειν]</span>"	"suckle <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B8%CE%B7%CE%BB%CE%B1%CE%B6%CE%B5%CE%B9%CE%BD"">θηλαζειν</a>]</span>"	suckle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752a	752	a	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	ϯ ϭⲓ, ϯ ϫⲓ	ϯ ϭⲓ	0
3782	2356	0	ouem Gi	0	take suck	take suck		752a	2	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3782.html	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	-		take suck	take suck	take suck	take suck	take suck	take suck	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752a	752	a	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	ⲟⲩⲉⲙ ϭⲓ	0
8207	2358	0		99	With following preposition or adverb:	With following preposition or adverb:		752a	1	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8207.html							HEADER		With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752a	752	a																					0
8208	2358	8207	^^^ e-	0				752a	2	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8208.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752a	752	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8209	2358	8207	^^^ eJn-	0				752b	3	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8209.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
8210	2358	8207	^^^ HiJn-	0				752b	4	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8210.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	c ϩⲓϫⲛ-	c ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ-	1
8211	2358	8207	(S) ^^^ n- *^dat^*	0				752b	5	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8211.html	(S) <i><b>c</b></i> ⲛ- {dat}	(S) <i><b>c</b></i> ⲛ- {dat}	(S) c ⲛ- {dat}	(S) c ⲛ- {dat}	ⲛ- {dat} (c)	(S) ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	ⲛ- {dat} (c)	ⲛ- {dat}																			1
8212	2358	8207	^^^ Hn-,^^^ Ken-	0				752b	6	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8212.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
8213	2358	8207	(S) ^^^ eHrai	0				752b	7	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8213.html	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ	(S) c ⲉϩⲣⲁⲓ	(S) c ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ (c)	(S) ⲉϩⲣⲁⲓ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ																			1
3783	2358	0	(S,A,sA,B,F) ^^	1	sowing, planting /$gk: [[sperma, futeuma]]$/	sowing, planting /$gk: [[sperma, futeuma]]$/	sperma, futeuma	752b	8	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3783.html	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	(S, A, sA, B, F) ―	―	(S, A, sA, B, F) ― (ⲡ)	noun male	σπερμα, φυτευμα	sowing, planting [σπερμα, φυτευμα]	sowing, planting [σπερμα, φυτευμα]	sowing, planting	"sowing, planting <span style=""opacity:0.7"">[σπερμα, φυτευμα]</span>"	"sowing, planting <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%80%CE%B5%CF%81%CE%BC%CE%B1"">σπερμα</a>, <a href=""https://logeion.uchicago.edu/%CF%86%CF%85%CF%84%CE%B5%CF%85%CE%BC%CE%B1"">φυτευμα</a>]</span>"	sowing, planting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	― (ⲡ)	―					― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―							0
3784	2358	0	ma nJo	0	place of sowing, planting	place of sowing, planting		752b	9	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3784.html	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	-		place of sowing, planting	place of sowing, planting	place of sowing, planting	place of sowing, planting	place of sowing, planting	place of sowing, planting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=752b	752	b	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	ⲙⲁ ⲛϫⲟ	0
